id,Longitud de camino característico,Eficiencia global,Fuerza nodal promedio,Coeficiente de agrupamiento,Transitividad,Asortatividad,Modularidad
sFIS_09,2.7263212772655367,0.3936696420451059,21.174793858475795,0.4365783276902071,0.7221605126640219,-0.08511914595409889,0.12296367580914276
sub-0001,2.7121565117050186,0.39244642664532436,22.77716875985863,0.39427366719351253,0.7918017300461222,-0.06050969683171166,0.08291486128033365
sub-0002,2.697090892274922,0.39575463220070595,22.293473810578263,0.4238953680799799,0.7615133983583617,-0.046168325943211956,0.10833508954486425
sub-0003,2.7401414125938737,0.38735562522508354,22.307718504453543,0.40319974235721556,0.778231239760753,-0.06521245907789373,0.08532529527143076
sub-0004,2.910792589069894,0.3658579472888281,20.3773610394669,0.407176929132883,0.7644232289065217,-0.08183823612950264,0.1202622522261935
sub-0005,2.5352826497539085,0.41915827355426166,24.45937668702182,0.42420519698150916,0.7857840009009347,-0.07711551047747046,0.07669905442412309
sub-0006,2.5747400978052424,0.4132612435406616,24.03521898680485,0.3780761019196842,0.793152507298326,-0.08022099533081878,0.07573735584350863
sub-0007,2.67675202108845,0.3961131834660412,23.16179870798789,0.3973529408187333,0.7890721438979794,-0.08531476741851271,0.08061419298379566
sub-0008,2.724140911759937,0.3905439621114354,22.49846211903539,0.3840937278608564,0.7807217118336549,-0.0752946021640924,0.0869439562161549
sub-0009,3.159969104995192,0.33627579509860706,19.010456072027825,0.38089676133958844,0.7768636619218136,-0.08376802908219316,0.08719586291566046
sub-0010,2.6206666547157806,0.4063007591427649,23.847741999881134,0.4218348607649522,0.794655440651597,-0.08466567571186592,0.0782087973431591
sub-0011,2.450074380567198,0.43573839699624584,25.232134048816448,0.42184333061916723,0.7813108122357814,-0.08451198773877161,0.07857354486781219
sub-0012,2.5907557680538416,0.410536176615289,23.66157413664997,0.4326072818827427,0.7812965179066577,-0.08723796967455227,0.09174401476110391
sub-0013,3.9380539895767366,0.2750392403358581,13.646537961463384,0.36185387076764447,0.728518110102638,0.051879872902688494,0.20448047249997706
sub-0014,2.57348250955508,0.4151554145932841,24.183605947914515,0.40820788681029435,0.7897050122559378,-0.049490805652051585,0.0726106642761521
sub-0015,2.6576279151437445,0.40122301468385224,22.930686964987917,0.40117100094902447,0.7802566882186689,-0.08034319886379969,0.0869752129626864
sub-0016,3.1711752439213963,0.33773181333606256,18.601291309951865,0.3825631353654722,0.7704220065419057,-0.030201714406292962,0.12290152072386126
sub-0017,2.7393749340990503,0.3883742999496689,22.118152742332605,0.42608303159940963,0.7789039375728765,-0.06200945695596014,0.0939365528846337
sub-0018,3.695458396741671,0.2907952303054761,14.965040228804503,0.3158507245283828,0.7417461221004696,-0.06593710319109888,0.12482653326232043
sub-0019,2.493536127426986,0.4269505610147125,25.03274665304802,0.4279324842028759,0.7914710885144116,-0.032458364831434106,0.07448697419683081
sub-0020,2.5851066218592167,0.41139457937661117,23.36528986486433,0.4189514830939373,0.7716061118504658,-0.09349810399316878,0.09433738627700851
sub-0021,2.62380199386061,0.4044913705809542,23.351352604568916,0.4245366299418598,0.7818918634769227,-0.07104616011063844,0.08698114154901936
sub-0022,2.719109240682354,0.3919890561846535,22.398986465500613,0.3963412552507657,0.7779859577153676,-0.04766249348427616,0.10427983639670685
sub-0023,2.4429753749015153,0.4361548047343287,25.14799190622021,0.414709800441125,0.7801468018175464,-0.05865649762575739,0.08810731559944385
sub-0024,2.670895518503786,0.39895895271830734,22.84365841407323,0.4427925272669758,0.771770627575627,-0.04364812717968374,0.09068312438441664
sub-0025,2.7236582887183927,0.391640774112486,22.424681718387614,0.3973586536540969,0.7833638291074904,-0.06192187248907747,0.08298057787260985
sub-0026,2.3092989136572113,0.46057409151895584,27.168841940756078,0.4447047427849867,0.7947236664740998,-0.07261412899354629,0.07368379594339602
sub-0027,2.382640606148829,0.44771096453724624,25.560029134430152,0.4231974757555321,0.7756663033785792,-0.08063253060040354,0.0898319131914553
sub-0028,2.7693004575274425,0.3840133360538784,22.15834673164802,0.39043620619317215,0.7905875668765684,-0.058578037756172846,0.08931758932596921
sub-0029,2.5723839895489014,0.4121181219347272,24.069854463643445,0.4178280167967491,0.789498620439787,-0.0626374019268915,0.07707865932044278
sub-0030,2.7056044234889605,0.3944175681914786,21.5410389745545,0.38533565618405435,0.754918468628146,-0.07534704576271123,0.12454988963467986
sub-0031,2.55310596132969,0.4193159836485612,24.385989531423423,0.39704312639993694,0.7954507948732054,-0.05382704449591678,0.06456918224980297
sub-0032,2.526125205376122,0.42187797025224705,24.455279899966065,0.4127494562813142,0.7851559152582719,-0.07631420640087667,0.0790288423172083
sub-0033,2.860178893814996,0.37305555907437443,21.4102998645566,0.41719469548933075,0.7885248288918014,-0.07810293771859804,0.09923906669350854
sub-0034,2.382935073139411,0.4497643686216051,26.09153571547924,0.41251423084624134,0.7875964284697644,-0.05773644776195249,0.07565486597898473
sub-0035,3.2166993849293704,0.3356775561703256,18.149704265732773,0.4009930107713009,0.7568159911874053,-0.008799004766622244,0.1094561682184883
sub-0036,2.3022598441701256,0.46097884059852673,26.9692463126019,0.4503127462337588,0.786813125227674,-0.06691406132682627,0.07980209964061137
sub-0037,3.043288006930662,0.34983811318744773,20.05807551254466,0.37789894871216256,0.7874040464572097,-0.05095809498730804,0.08515722974036545
sub-0038,2.6776889140267475,0.3980993473335246,23.23225954417827,0.4043041431356748,0.7881453369352863,-0.07483105422121503,0.07203730365953863
sub-0039,2.5523714903092687,0.4169699532380954,24.021499334843607,0.4091209156789188,0.7847317414518649,-0.05986870234409425,0.08207029414637201
