ID,nodo1,nodo2,nodo3,nodo4,nodo5,nodo6,nodo7,nodo8,nodo9,nodo10,nodo11,nodo12,nodo13,nodo14,nodo15,nodo16,nodo17,nodo18,nodo19,nodo20,nodo21,nodo22,nodo23,nodo24,nodo25,nodo26,nodo27,nodo28,nodo29,nodo30,nodo31,nodo32,nodo33,nodo34,nodo35,nodo36,nodo37,nodo38,nodo39,nodo40,nodo41,nodo42,nodo43,nodo44,nodo45,nodo46,nodo47,nodo48,nodo49,nodo50,nodo51,nodo52,nodo53,nodo54,nodo55,nodo56,nodo57,nodo58,nodo59,nodo60,nodo61,nodo62,nodo63,nodo64,nodo65,nodo66,nodo67,nodo68,nodo69,nodo70,nodo71,nodo72,nodo73,nodo74,nodo75,nodo76
c036MSVIS,41,48,42,20,47,65,53,58,56,56,45,45,65,28,47,50,42,54,45,52,48,52,68,45,54,58,66,67,55,24,67,72,57,69,57,52,35,39,73,63,72,61,57,27,38,40,50,49,18,35,67,50,55,51,51,43,53,63,29,45,52,35,51,43,53,44,52,68,44,59,60,68,66,59,25,69
sFIS_01,38,43,34,18,35,49,40,54,37,36,38,30,49,29,45,41,29,43,32,47,42,47,58,38,46,56,56,53,48,28,60,67,54,64,58,52,31,32,71,56,67,60,54,24,35,36,47,37,18,28,55,39,53,38,37,36,29,51,24,41,39,34,41,34,51,44,47,63,33,44,53,61,55,48,16,58
sFIS_02,37,44,42,19,34,47,32,52,43,47,36,31,39,26,42,43,33,44,33,50,40,48,62,34,47,52,59,46,42,16,56,66,52,62,47,51,32,29,68,58,62,52,46,23,31,32,45,32,17,25,50,37,48,40,45,37,27,42,29,35,35,36,40,33,41,27,48,60,38,49,58,59,53,46,19,52
sFIS_03,36,45,38,20,38,58,37,56,40,50,34,43,54,21,42,44,31,44,33,49,46,49,63,42,49,55,61,57,52,30,61,71,55,64,55,50,31,37,73,56,67,60,54,25,32,38,49,41,18,24,62,35,50,41,49,37,50,48,29,43,39,35,41,33,52,46,52,61,39,50,57,64,51,52,22,60
sFIS_04,42,43,33,20,34,53,36,50,40,52,36,38,40,20,41,43,30,43,33,48,43,51,63,47,52,53,59,43,53,25,54,72,57,60,52,49,26,26,70,57,62,57,51,23,30,37,44,39,14,34,54,43,50,41,46,36,36,50,27,42,42,36,43,28,44,43,48,59,36,50,56,59,51,46,17,57
sFIS_05,36,44,36,20,40,63,44,48,51,39,42,43,53,23,47,42,34,39,35,47,43,52,61,46,52,55,64,58,53,20,59,71,56,68,59,55,34,36,72,62,69,58,55,25,36,40,43,40,18,34,59,46,52,49,44,36,40,52,28,42,39,33,42,35,45,45,46,61,34,47,57,63,58,47,22,64
sFIS_06,37,43,37,18,41,56,43,52,46,47,40,33,50,27,42,43,35,42,36,46,47,47,62,39,54,56,58,57,46,24,59,71,60,66,52,51,27,38,74,57,63,62,53,25,31,32,45,41,18,32,58,46,51,42,43,41,40,51,30,43,41,36,44,36,48,41,48,63,37,49,58,65,56,50,22,64
sFIS_07,35,44,37,19,29,55,35,46,40,45,40,43,44,22,44,36,27,40,31,43,42,49,62,34,46,54,60,49,48,27,52,72,55,60,47,46,34,27,67,56,63,55,53,24,30,36,43,35,17,32,52,38,44,39,43,35,34,46,28,39,39,33,41,31,45,41,43,61,31,48,54,58,53,49,24,57
sFIS_09,40,48,33,18,42,54,43,55,46,46,39,45,45,28,43,42,35,43,35,43,50,47,64,42,52,54,63,54,40,27,61,69,56,64,56,52,27,36,71,60,66,58,51,26,27,37,44,38,17,33,60,40,49,38,47,37,48,51,32,39,40,37,42,34,48,40,45,62,39,49,53,63,58,51,22,61
sub-0001,45,52,47,20,48,65,61,58,56,54,41,47,66,31,50,53,42,52,42,55,51,55,67,49,58,62,66,66,59,39,68,70,58,71,61,54,31,33,73,61,71,61,57,26,32,43,50,50,16,41,65,58,59,53,51,45,45,67,30,50,55,38,52,44,54,49,54,70,43,59,64,66,66,55,31,69
sub-0002,43,51,48,16,47,64,57,55,55,48,41,45,64,23,47,51,40,48,41,53,50,53,69,49,60,61,63,62,55,30,61,65,53,67,44,47,30,35,68,57,67,48,47,23,31,37,53,48,15,40,60,51,56,45,47,38,46,60,27,47,51,42,54,38,52,47,52,67,37,59,63,66,61,52,25,66
sub-0003,39,52,47,20,50,64,58,58,56,54,43,46,62,30,48,49,31,54,43,53,44,54,68,47,58,64,67,63,58,35,62,71,59,68,52,57,36,38,73,64,71,52,60,22,37,36,52,50,16,42,63,51,58,50,46,42,51,61,30,50,49,42,51,43,55,46,56,70,36,59,63,67,60,60,23,65
